l,b,yield
2.7667,-0.9000,1.40963
2.7667,-0.8667,1.564
2.7667,-0.8333,1.63573
2.7667,-0.8000,1.66146
2.7667,-0.7667,1.79759
2.7667,-0.7333,2.17759
2.7667,-0.7000,2.34366
2.7667,-0.6667,2.45593
2.7667,-0.6333,2.44736
2.7667,-0.6000,2.17089
2.7667,-0.5667,2.2002
2.7667,-0.5333,2.12582
2.7667,-0.5000,2.26647
2.7667,-0.4667,2.39715
2.7667,-0.4333,2.48322
2.7667,-0.4000,2.54591
2.7667,-0.3667,2.43098
2.7667,-0.3333,2.46685
2.7667,-0.3000,2.51675
2.7667,-0.2667,2.56353
2.7667,-0.2333,2.56306
2.7667,-0.2000,2.51051
2.7667,-0.1667,2.48712
2.7667,-0.1333,2.46841
2.7667,-0.1000,2.49148
2.7667,-0.0667,2.52376
2.7667,-0.0333,2.63369
2.7667,-0.0000,2.47745
2.7667,0.0333,2.24901
2.7667,0.0667,2.24729
2.7667,0.1000,2.28986
2.7667,0.1333,2.27739
2.7667,0.1667,2.22827
2.7667,0.2000,2.43254
2.7667,0.2333,2.56976
2.7667,0.2667,2.64461
2.7667,0.3000,2.69217
2.7667,0.3333,2.6022
2.7667,0.3667,2.30078
2.7667,0.4000,2.13627
2.7667,0.4333,1.96662
2.7667,0.4667,1.80772
2.7667,0.5000,1.69452
2.7667,0.5333,1.64618
2.7667,0.5667,1.64586
2.7667,0.6000,1.67315
2.7667,0.6333,1.60688
2.7667,0.6667,1.52969
2.7667,0.7000,1.48369
2.7667,0.7333,1.46888
2.7667,0.7667,1.44471
2.7667,0.8000,1.52112
2.7667,0.8333,1.52548
2.7667,0.8667,1.46498
2.7667,0.9000,1.38312
2.7667,0.9333,1.36753
2.7667,0.9667,1.61904
2.7667,1.0000,1.45719
2.7667,1.0333,1.32885
2.7667,1.0667,1.21128
2.7667,1.1000,1.09308
2.7667,1.1333,0.985803
2.7667,1.1667,0.912203
2.7667,1.2000,0.858407
2.7667,1.2333,0.830339
2.7667,1.2667,0.813654
2.7667,1.3000,0.798685
2.7667,1.3333,0.772332
2.7667,1.3667,0.709959
2.7667,1.4000,0.697485
2.7667,1.4333,0.66739
2.7667,1.4667,0.64478
2.7667,1.5000,0.594881
2.7667,1.5333,0.589112
2.7667,1.5667,0.615464
2.7667,1.6000,0.623729
2.7667,1.6333,0.611566
2.7667,1.6667,0.598
2.7667,1.7000,0.597532
2.7667,1.7333,0.624508
2.7667,1.7667,0.686258
2.7667,1.8000,0.702942
2.7667,1.8333,0.699356
2.7667,1.8667,0.687661
2.7667,1.9000,0.672847
2.7667,1.9333,0.661464
2.7667,1.9667,0.663492
2.7667,2.0000,0.683295
2.7667,2.0333,0.71339
2.7667,2.0667,0.732881
2.7667,2.1000,0.722746
2.7667,2.1333,0.702007
2.7667,2.1667,0.670197
2.7667,2.2000,0.640102
2.7667,2.2333,0.623417
2.7667,2.2667,0.624508
2.7667,2.3000,0.66661
2.7667,2.3333,0.688908
2.7667,2.3667,0.686881
2.7667,2.4000,0.640102
2.7667,2.4333,0.563695
2.7667,2.4667,0.563227
2.7667,2.5000,0.568373
2.7667,2.5333,0.612814
2.7667,2.5667,0.601898
2.7667,2.6000,0.581939
2.7667,2.6333,0.5704
2.7667,2.6667,0.553871
2.7667,2.7000,0.546542
2.7667,2.7333,0.551688
2.7667,2.7667,0.564475
2.7667,2.8000,0.578508
2.7667,2.8333,0.585214
2.7667,2.8667,0.576169
2.7667,2.9000,0.552
2.7667,2.9333,0.530169
2.7667,2.9667,0.532508
2.7667,3.0000,0.555119
2.8000,-3.0000,0.256508
2.8000,-2.9667,0.259627
2.8000,-2.9333,0.225322
2.8000,-2.9000,0.209729
2.8000,-2.8667,0.224231
2.8000,-2.8333,0.250271
2.8000,-2.8000,0.257288
2.8000,-2.7667,0.267892
2.8000,-2.7333,0.277092
2.8000,-2.7000,0.277559
2.8000,-2.6667,0.29939
2.8000,-2.6333,0.274129
2.8000,-2.6000,0.293932
2.8000,-2.5667,0.316542
2.8000,-2.5333,0.325431
2.8000,-2.5000,0.323559
2.8000,-2.4667,0.32278
2.8000,-2.4333,0.335254
2.8000,-2.4000,0.32621
2.8000,-2.3667,0.307966
2.8000,-2.3333,0.297051
2.8000,-2.3000,0.292373
2.8000,-2.2667,0.297051
2.8000,-2.2333,0.356305
2.8000,-2.2000,0.357085
2.8000,-2.1667,0.366908
2.8000,-2.1333,0.394508
2.8000,-2.1000,0.38562
2.8000,-2.0667,0.392949
2.8000,-2.0333,0.434739
2.8000,-2.0000,0.448305
2.8000,-1.9667,0.435051
2.8000,-1.9333,0.412441
2.8000,-1.9000,0.422888
2.8000,-1.8667,0.438637
2.8000,-1.8333,0.416027
2.8000,-1.8000,0.403085
2.8000,-1.7667,0.408542
2.8000,-1.7333,0.426475
2.8000,-1.7000,0.43583
2.8000,-1.6667,0.45423
2.8000,-1.6333,0.565722
2.8000,-1.6000,0.637451
2.8000,-1.5667,0.681112
2.8000,-1.5333,0.695458
2.8000,-1.5000,0.677525
2.8000,-1.4667,0.679864
2.8000,-1.4333,0.691559
2.8000,-1.4000,0.709492
2.8000,-1.3667,0.754712
2.8000,-1.3333,0.879769
2.8000,-1.3000,0.892712
2.8000,-1.2667,0.862305
2.8000,-1.2333,0.839383
2.8000,-1.2000,0.838915
2.8000,-1.1667,0.852637
2.8000,-1.1333,0.918129
2.8000,-1.1000,0.997966
2.8000,-1.0667,0.979566
2.8000,-1.0333,1.05675
2.8000,-1.0000,1.13862
2.8000,-0.9667,1.17729
2.8000,-0.9333,1.22251
2.8000,-0.9000,1.31186
2.8000,-0.8667,1.40152
2.8000,-0.8333,1.46031
2.8000,-0.8000,1.56634
2.8000,-0.7667,1.72929
2.8000,-0.7333,1.94369
2.8000,-0.7000,2.03959
2.8000,-0.6667,2.31949
2.8000,-0.6333,2.36471
2.8000,-0.6000,2.29766
2.8000,-0.5667,2.22546
2.8000,-0.5333,2.29376
2.8000,-0.5000,2.40416
2.8000,-0.4667,2.49258
2.8000,-0.4333,3.02243
2.8000,-0.4000,2.84763
2.8000,-0.3667,2.5378
2.8000,-0.3333,2.6457
2.8000,-0.3000,2.69139
2.8000,-0.2667,2.68281
2.8000,-0.2333,2.64071
2.8000,-0.2000,2.57912
2.8000,-0.1667,2.59284
2.8000,-0.1333,2.45437
2.8000,-0.1000,2.40136
2.8000,-0.0667,2.45827
2.8000,-0.0333,2.63292
2.8000,-0.0000,2.50396
2.8000,0.0333,2.21845
2.8000,0.0667,2.14485
2.8000,0.1000,2.22515
2.8000,0.1333,2.33009
2.8000,0.1667,2.27115
2.8000,0.2000,2.41804
2.8000,0.2333,2.42085
2.8000,0.2667,2.50396
2.8000,0.3000,2.57678
2.8000,0.3333,2.57522
2.8000,0.3667,2.36752
2.8000,0.4000,2.06267
2.8000,0.4333,2.00092
2.8000,0.4667,1.89894
2.8000,0.5000,1.78184
2.8000,0.5333,1.65756
2.8000,0.5667,1.56634
2.8000,0.6000,1.5601
2.8000,0.6333,1.51644
2.8000,0.6667,1.47793
2.8000,0.7000,1.47465
2.8000,0.7333,1.47746
2.8000,0.7667,1.41976
2.8000,0.8000,1.58739
2.8000,0.8333,1.61234
2.8000,0.8667,1.49414
2.8000,0.9000,1.35006
2.8000,0.9333,1.36129
2.8000,0.9667,1.55542
2.8000,1.0000,1.44003
2.8000,1.0333,1.36409
2.8000,1.0667,1.24902
2.8000,1.1000,1.09075
2.8000,1.1333,0.973017
2.8000,1.1667,0.89739
2.8000,1.2000,0.864332
2.8000,1.2333,0.828468
2.8000,1.2667,0.808508
2.8000,1.3000,0.793383
2.8000,1.3333,0.767498
2.8000,1.3667,0.71339
2.8000,1.4000,0.707153
2.8000,1.4333,0.651797
2.8000,1.4667,0.628407
2.8000,1.5000,0.600339
2.8000,1.5333,0.577417
2.8000,1.5667,0.600027
2.8000,1.6000,0.606576
2.8000,1.6333,0.600339
2.8000,1.6667,0.59379
2.8000,1.7000,0.579288
2.8000,1.7333,0.591607
2.8000,1.7667,0.668014
2.8000,1.8000,0.714793
2.8000,1.8333,0.715729
2.8000,1.8667,0.672068
2.8000,1.9000,0.665519
2.8000,1.9333,0.684542
2.8000,1.9667,0.658502
2.8000,2.0000,0.695458
2.8000,2.0333,0.747695
2.8000,2.0667,0.757051
2.8000,2.1000,0.706373
2.8000,2.1333,0.709024
2.8000,2.1667,0.698576
2.8000,2.2000,0.676746
2.8000,2.2333,0.649925
2.8000,2.2667,0.62139
2.8000,2.3000,0.662712
2.8000,2.3333,0.683763
2.8000,2.3667,0.670976
2.8000,2.4000,0.624041
2.8000,2.4333,0.562447
2.8000,2.4667,0.544983
2.8000,2.5000,0.543424
2.8000,2.5333,0.590203
2.8000,2.5667,0.586305
2.8000,2.6000,0.571959
2.8000,2.6333,0.569153
2.8000,2.6667,0.546542
2.8000,2.7000,0.541864
2.8000,2.7333,0.533756
2.8000,2.7667,0.544983
2.8000,2.8000,0.561356
2.8000,2.8333,0.572271
2.8000,2.8667,0.569932
2.8000,2.9000,0.546542
2.8000,2.9333,0.539525
2.8000,2.9667,0.530949
2.8000,3.0000,0.50179
2.8333,-3.0000,0.235458
2.8333,-2.9667,0.286603
2.8333,-2.9333,0.272102
2.8333,-2.9000,0.283329
2.8333,-2.8667,0.303288
2.8333,-2.8333,0.310305
2.8333,-2.8000,0.288007
2.8333,-2.7667,0.376576
2.8333,-2.7333,0.421017
2.8333,-2.7000,0.267112
2.8333,-2.6667,0.286915
2.8333,-2.6333,0.271322
2.8333,-2.6000,0.290814
2.8333,-2.5667,0.303288
2.8333,-2.5333,0.318881
2.8333,-2.5000,0.32621
2.8333,-2.4667,0.316542
2.8333,-2.4333,0.332136
2.8333,-2.4000,0.313112
2.8333,-2.3667,0.311085
2.8333,-2.3333,0.307966
2.8333,-2.3000,0.29861
2.8333,-2.2667,0.292685
2.8333,-2.2333,0.343051
2.8333,-2.2000,0.360983
2.8333,-2.1667,0.369559
2.8333,-2.1333,0.386712
2.8333,-2.1000,0.368
2.8333,-2.0667,0.368
2.8333,-2.0333,0.401058
2.8333,-2.0000,0.411661
2.8333,-1.9667,0.416339
2.8333,-1.9333,0.440041
2.8333,-1.9000,0.461559
2.8333,-1.8667,0.493058
2.8333,-1.8333,0.445966
2.8333,-1.8000,0.41478
2.8333,-1.7667,0.403864
2.8333,-1.7333,0.408542
2.8333,-1.7000,0.425695
2.8333,-1.6667,0.46
2.8333,-1.6333,0.540305
2.8333,-1.6000,0.634956
2.8333,-1.5667,0.687661
2.8333,-1.5333,0.722434
2.8333,-1.5000,0.7544
2.8333,-1.4667,0.693898
2.8333,-1.4333,0.697797
2.8333,-1.4000,0.714949
2.8333,-1.3667,0.751125
2.8333,-1.3333,0.905654
2.8333,-1.3000,0.906746
2.8333,-1.2667,0.87478
2.8333,-1.2333,0.862305
2.8333,-1.2000,0.864332
2.8333,-1.1667,0.881797
2.8333,-1.1333,0.93918
2.8333,-1.1000,0.960542
2.8333,-1.0667,0.935593
2.8333,-1.0333,1.01699
2.8333,-1.0000,1.10431
2.8333,-0.9667,1.14719
2.8333,-0.9333,1.20645
2.8333,-0.9000,1.25292
2.8333,-0.8667,1.28519
2.8333,-0.8333,1.34492
2.8333,-0.8000,1.48946
2.8333,-0.7667,1.66458
2.8333,-0.7333,1.77638
2.8333,-0.7000,1.83345
2.8333,-0.6667,2.17993
2.8333,-0.6333,2.30234
2.8333,-0.6000,2.3881
2.8333,-0.5667,2.28441
2.8333,-0.5333,2.39309
2.8333,-0.5000,2.48712
2.8333,-0.4667,2.49258
2.8333,-0.4333,2.97721
2.8333,-0.4000,2.74487
2.8333,-0.3667,2.60719
2.8333,-0.3333,2.77513
2.8333,-0.3000,2.75563
2.8333,-0.2667,2.72538
2.8333,-0.2333,2.668
2.8333,-0.2000,2.62481
2.8333,-0.1667,2.63681
2.8333,-0.1333,2.43223
2.8333,-0.1000,2.34725
2.8333,-0.0667,2.38654
2.8333,-0.0333,2.63011
2.8333,-0.0000,2.51643
2.8333,0.0333,2.20691
2.8333,0.0667,2.07109
2.8333,0.1000,2.16512
2.8333,0.1333,2.37017
2.8333,0.1667,2.33477
2.8333,0.2000,2.42599
2.8333,0.2333,2.33898
2.8333,0.2667,2.39403
2.8333,0.3000,2.48556
2.8333,0.3333,2.49772
2.8333,0.3667,2.32308
2.8333,0.4000,1.99796
2.8333,0.4333,2.02353
2.8333,0.4667,1.99047
2.8333,0.5000,1.85606
2.8333,0.5333,1.656
2.8333,0.5667,1.50818
2.8333,0.6000,1.49352
2.8333,0.6333,1.4614
2.8333,0.6667,1.45719
2.8333,0.7000,1.48806
2.8333,0.7333,1.50475
2.8333,0.7667,1.45017
2.8333,0.8000,1.61468
2.8333,0.8333,1.65865
2.8333,0.8667,1.53593
2.8333,0.9000,1.34523
2.8333,0.9333,1.35973
2.8333,0.9667,1.43115
2.8333,1.0000,1.27818
2.8333,1.0333,1.22329
2.8333,1.0667,1.17183
2.8333,1.1000,1.09433
2.8333,1.1333,1.01231
2.8333,1.1667,0.948068
2.8333,1.2000,0.939803
2.8333,1.2333,0.910332
2.8333,1.2667,0.87322
2.8333,1.3000,0.835485
2.8333,1.3333,0.791356
2.8333,1.3667,0.703254
2.8333,1.4000,0.709492
2.8333,1.4333,0.642441
2.8333,1.4667,0.615932
2.8333,1.5000,0.587864
2.8333,1.5333,0.582407
2.8333,1.5667,0.583966
2.8333,1.6000,0.581627
2.8333,1.6333,0.58038
2.8333,1.6667,0.582875
2.8333,1.7000,0.572271
2.8333,1.7333,0.582407
2.8333,1.7667,0.61219
2.8333,1.8000,0.649769
2.8333,1.8333,0.649925
2.8333,1.8667,0.608915
2.8333,1.9000,0.644312
2.8333,1.9333,0.729763
2.8333,1.9667,0.692339
2.8333,2.0000,0.722434
2.8333,2.0333,0.762197
2.8333,2.0667,0.771864
2.8333,2.1000,0.745356
2.8333,2.1333,0.757051
2.8333,2.1667,0.75939
2.8333,2.2000,0.740366
2.8333,2.2333,0.698888
2.8333,2.2667,0.628407
2.8333,2.3000,0.625288
2.8333,2.3333,0.61983
2.8333,2.3667,0.623729
2.8333,2.4000,0.612346
2.8333,2.4333,0.567593
2.8333,2.4667,0.508339
2.8333,2.5000,0.488847
2.8333,2.5333,0.52783
2.8333,2.5667,0.540305
2.8333,2.6000,0.542644
2.8333,2.6333,0.540305
2.8333,2.6667,0.531729
2.8333,2.7000,0.536407
2.8333,2.7333,0.515356
2.8333,2.7667,0.530481
2.8333,2.8000,0.536407
2.8333,2.8333,0.533288
2.8333,2.8667,0.537498
2.8333,2.9000,0.534847
2.8333,2.9333,0.535627
2.8333,2.9667,0.529078
2.8333,3.0000,0.512549
2.8667,-3.0000,0.233898
2.8667,-2.9667,0.27678
2.8667,-2.9333,0.272102
2.8667,-2.9000,0.281769
2.8667,-2.8667,0.293932
2.8667,-2.8333,0.297051
2.8667,-2.8000,0.282237
2.8667,-2.7667,0.339153
2.8667,-2.7333,0.365349
2.8667,-2.7000,0.268671
2.8667,-2.6667,0.288475
2.8667,-2.6333,0.279119
2.8667,-2.6000,0.285044
2.8667,-2.5667,0.285356
2.8667,-2.5333,0.277559
2.8667,-2.5000,0.267736
2.8667,-2.4667,0.265085
2.8667,-2.4333,0.297051
2.8667,-2.4000,0.306095
2.8667,-2.3667,0.314203
2.8667,-2.3333,0.315295
2.8667,-2.3000,0.304068
2.8667,-2.2667,0.288475
2.8667,-2.2333,0.308278
2.8667,-2.2000,0.323559
2.8667,-2.1667,0.334786
2.8667,-2.1333,0.360671
2.8667,-2.1000,0.359112
2.8667,-2.0667,0.360983
2.8667,-2.0333,0.391078
2.8667,-2.0000,0.412908
2.8667,-1.9667,0.427566
2.8667,-1.9333,0.440976
2.8667,-1.9000,0.474346
2.8667,-1.8667,0.490407
2.8667,-1.8333,0.479492
2.8667,-1.8000,0.455322
2.8667,-1.7667,0.426942
2.8667,-1.7333,0.413532
2.8667,-1.7000,0.438637
2.8667,-1.6667,0.476373
2.8667,-1.6333,0.549973
2.8667,-1.6000,0.612814
2.8667,-1.5667,0.66583
2.8667,-1.5333,0.718847
2.8667,-1.5000,0.762976
2.8667,-1.4667,0.704034
2.8667,-1.4333,0.706373
2.8667,-1.4000,0.718847
2.8667,-1.3667,0.743329
2.8667,-1.3333,0.837356
2.8667,-1.3000,0.815837
2.8667,-1.2667,0.872441
2.8667,-1.2333,0.999837
2.8667,-1.2000,1.07391
2.8667,-1.1667,0.982061
2.8667,-1.1333,0.957424
2.8667,-1.1000,0.9936
2.8667,-1.0667,1.00966
2.8667,-1.0333,1.04319
2.8667,-1.0000,1.0686
2.8667,-0.9667,1.07827
2.8667,-0.9333,1.09231
2.8667,-0.9000,1.31919
2.8667,-0.8667,1.33447
2.8667,-0.8333,1.35505
2.8667,-0.8000,1.41243
2.8667,-0.7667,1.50241
2.8667,-0.7333,1.60532
2.8667,-0.7000,1.82285
2.8667,-0.6667,2.03569
2.8667,-0.6333,2.15607
2.8667,-0.6000,2.40915
2.8667,-0.5667,2.46529
2.8667,-0.5333,2.38108
2.8667,-0.5000,2.32386
2.8667,-0.4667,2.33197
2.8667,-0.4333,2.36939
2.8667,-0.4000,2.39793
2.8667,-0.3667,2.5261
2.8667,-0.3333,2.48915
2.8667,-0.3000,2.50708
2.8667,-0.2667,2.53109
2.8667,-0.2333,2.56072
2.8667,-0.2000,2.56275
2.8667,-0.1667,2.42631
2.8667,-0.1333,2.32682
2.8667,-0.1000,2.39699
2.8667,-0.0667,2.46061
2.8667,-0.0333,2.6181
2.8667,-0.0000,2.56119
2.8667,0.0333,2.26694
2.8667,0.0667,2.00607
2.8667,0.1000,2.0385
2.8667,0.1333,2.39075
2.8667,0.1667,2.55604
2.8667,0.2000,2.51831
2.8667,0.2333,2.4157
2.8667,0.2667,2.37173
2.8667,0.3000,2.35333
2.8667,0.3333,2.28908
2.8667,0.3667,2.12957
2.8667,0.4000,1.87586
2.8667,0.4333,2.04224
2.8667,0.4667,2.12146
2.8667,0.5000,1.95851
2.8667,0.5333,1.6521
2.8667,0.5667,1.44206
2.8667,0.6000,1.54373
2.8667,0.6333,1.50241
2.8667,0.6667,1.51285
2.8667,0.7000,1.59285
2.8667,0.7333,1.64508
2.8667,0.7667,1.4826
2.8667,0.8000,1.50833
2.8667,0.8333,1.49851
2.8667,0.8667,1.46389
2.8667,0.9000,1.41041
2.8667,0.9333,1.4522
2.8667,0.9667,1.46498
2.8667,1.0000,1.31373
2.8667,1.0333,1.21861
2.8667,1.0667,1.16294
2.8667,1.1000,1.1238
2.8667,1.1333,1.06221
2.8667,1.1667,0.98939
2.8667,1.2000,0.955864
2.8667,1.2333,0.913295
2.8667,1.2667,0.879925
2.8667,1.3000,0.843281
2.8667,1.3333,0.785898
2.8667,1.3667,0.716976
2.8667,1.4000,0.697797
2.8667,1.4333,0.628095
2.8667,1.4667,0.59878
2.8667,1.5000,0.554807
2.8667,1.5333,0.55543
2.8667,1.5667,0.569153
2.8667,1.6000,0.584278
2.8667,1.6333,0.597532
2.8667,1.6667,0.608136
2.8667,1.7000,0.596908
2.8667,1.7333,0.580692
2.8667,1.7667,0.594569
2.8667,1.8000,0.620454
2.8667,1.8333,0.622169
2.8667,1.8667,0.597688
2.8667,1.9000,0.61983
2.8667,1.9333,0.670508
2.8667,1.9667,0.686881
2.8667,2.0000,0.733661
2.8667,2.0333,0.767186
2.8667,2.0667,0.770305
2.8667,2.1000,0.745356
2.8667,2.1333,0.737559
2.8667,2.1667,0.741146
2.8667,2.2000,0.745668
2.8667,2.2333,0.723214
2.8667,2.2667,0.666922
2.8667,2.3000,0.650705
2.8667,2.3333,0.635736
2.8667,2.3667,0.64322
2.8667,2.4000,0.636203
2.8667,2.4333,0.591295
2.8667,2.4667,0.533288
2.8667,2.5000,0.516136
2.8667,2.5333,0.536875
2.8667,2.5667,0.540617
2.8667,2.6000,0.539214
2.8667,2.6333,0.535627
2.8667,2.6667,0.527363
2.8667,2.7000,0.542332
2.8667,2.7333,0.523464
2.8667,2.7667,0.520814
2.8667,2.8000,0.515824
2.8667,2.8333,0.513797
2.8667,2.8667,0.526739
2.8667,2.9000,0.530169
2.8667,2.9333,0.530169
2.8667,2.9667,0.524244
2.8667,3.0000,0.523153
2.9000,-3.0000,0.232339
2.9000,-2.9667,0.266332
2.9000,-2.9333,0.268203
2.9000,-2.9000,0.274908
2.9000,-2.8667,0.28021
2.9000,-2.8333,0.279898
2.9000,-2.8000,0.269451
2.9000,-2.7667,0.295803
2.9000,-2.7333,0.314203
2.9000,-2.7000,0.268983
2.9000,-2.6667,0.293153
2.9000,-2.6333,0.287695
2.9000,-2.6000,0.281769
2.9000,-2.5667,0.272102
2.9000,-2.5333,0.255417
2.9000,-2.5000,0.248712
2.9000,-2.4667,0.248712
2.9000,-2.4333,0.290814
2.9000,-2.4000,0.310617
2.9000,-2.3667,0.320441
2.9000,-2.3333,0.32122
2.9000,-2.3000,0.310617
2.9000,-2.2667,0.288007
2.9000,-2.2333,0.289254
2.9000,-2.2000,0.302508
2.9000,-2.1667,0.314671
2.9000,-2.1333,0.344298
2.9000,-2.1000,0.350847
2.9000,-2.0667,0.356305
2.9000,-2.0333,0.384373
2.9000,-2.0000,0.411661
2.9000,-1.9667,0.430841
2.9000,-1.9333,0.444407
2.9000,-1.9000,0.477932
2.9000,-1.8667,0.487288
2.9000,-1.8333,0.494773
2.9000,-1.8000,0.479492
2.9000,-1.7667,0.450332
2.9000,-1.7333,0.426007
2.9000,-1.7000,0.450956
2.9000,-1.6667,0.491186
2.9000,-1.6333,0.549193
2.9000,-1.6000,0.593322
2.9000,-1.5667,0.650705
2.9000,-1.5333,0.711051
2.9000,-1.5000,0.753153
2.9000,-1.4667,0.702007
2.9000,-1.4333,0.721966
2.9000,-1.4000,0.741458
2.9000,-1.3667,0.806949
2.9000,-1.3333,0.838915
2.9000,-1.3000,0.820983
2.9000,-1.2667,0.866203
2.9000,-1.2333,0.956644
2.9000,-1.2000,1.01278
2.9000,-1.1667,0.996407
2.9000,-1.1333,0.973017
2.9000,-1.1000,1.01044
2.9000,-1.0667,1.03149
2.9000,-1.0333,1.07047
2.9000,-1.0000,1.1001
2.9000,-0.9667,1.10946
2.9000,-0.9333,1.13129
2.9000,-0.9000,1.31607
2.9000,-0.8667,1.36831
2.9000,-0.8333,1.38702
2.9000,-0.8000,1.42444
2.9000,-0.7667,1.48681
2.9000,-0.7333,1.58583
2.9000,-0.7000,1.79322
2.9000,-0.6667,1.9819
2.9000,-0.6333,2.07624
2.9000,-0.6000,2.27115
2.9000,-0.5667,2.30936
2.9000,-0.5333,2.31014
2.9000,-0.5000,2.25088
2.9000,-0.4667,2.23373
2.9000,-0.4333,2.27895
2.9000,-0.4000,2.32729
2.9000,-0.3667,2.40759
2.9000,-0.3333,2.32651
2.9000,-0.3000,2.35692
2.9000,-0.2667,2.43644
2.9000,-0.2333,2.44736
2.9000,-0.2000,2.28597
2.9000,-0.1667,2.18258
2.9000,-0.1333,2.19631
2.9000,-0.1000,2.28254
2.9000,-0.0667,2.36627
2.9000,-0.0333,2.49289
2.9000,-0.0000,2.50817
2.9000,0.0333,2.30655
2.9000,0.0667,2.13159
2.9000,0.1000,2.23919
2.9000,0.1333,2.57163
2.9000,0.1667,2.72569
2.9000,0.2000,2.63104
2.9000,0.2333,2.38264
2.9000,0.2667,2.42397
2.9000,0.3000,2.35504
2.9000,0.3333,2.13783
2.9000,0.3667,1.96911
2.9000,0.4000,1.92498
2.9000,0.4333,2.07203
2.9000,0.4667,2.19132
2.9000,0.5000,2.02244
2.9000,0.5333,1.73428
2.9000,0.5667,1.53749
2.9000,0.6000,1.56587
2.9000,0.6333,1.59082
2.9000,0.6667,1.57679
2.9000,0.7000,1.57616
2.9000,0.7333,1.58193
2.9000,0.7667,1.50241
2.9000,0.8000,1.45609
2.9000,0.8333,1.42132
2.9000,0.8667,1.40183
2.9000,0.9000,1.42678
2.9000,0.9333,1.48557
2.9000,0.9667,1.51909
2.9000,1.0000,1.37376
2.9000,1.0333,1.2381
2.9000,1.0667,1.17214
2.9000,1.1000,1.16092
2.9000,1.1333,1.09308
2.9000,1.1667,1.012
2.9000,1.2000,0.974888
2.9000,1.2333,0.91922
2.9000,1.2667,0.888346
2.9000,1.3000,0.854041
2.9000,1.3333,0.783871
2.9000,1.3667,0.730542
2.9000,1.4000,0.692807
2.9000,1.4333,0.619519
2.9000,1.4667,0.586305
2.9000,1.5000,0.535627
2.9000,1.5333,0.539058
2.9000,1.5667,0.560576
2.9000,1.6000,0.584746
2.9000,1.6333,0.605797
2.9000,1.6667,0.617959
2.9000,1.7000,0.608136
2.9000,1.7333,0.58958
2.9000,1.7667,0.600183
2.9000,1.8000,0.613281
2.9000,1.8333,0.611722
2.9000,1.8667,0.610942
2.9000,1.9000,0.62139
2.9000,1.9333,0.646339
2.9000,1.9667,0.692339
2.9000,2.0000,0.741458
2.9000,2.0333,0.771864
2.9000,2.0667,0.770617
2.9000,2.1000,0.739119
2.9000,2.1333,0.721186
2.9000,2.1667,0.727424
2.9000,2.2000,0.745356
2.9000,2.2333,0.732102
2.9000,2.2667,0.69078
2.9000,2.3000,0.676278
2.9000,2.3333,0.658034
2.9000,2.3667,0.661932
2.9000,2.4000,0.657566
2.9000,2.4333,0.617024
2.9000,2.4667,0.563227
2.9000,2.5000,0.54701
2.9000,2.5333,0.550753
2.9000,2.5667,0.545451
2.9000,2.6000,0.537966
2.9000,2.6333,0.531417
2.9000,2.6667,0.523153
2.9000,2.7000,0.539525
2.9000,2.7333,0.524712
2.9000,2.7667,0.511769
2.9000,2.8000,0.500542
2.9000,2.8333,0.500542
2.9000,2.8667,0.519254
2.9000,2.9000,0.523932
2.9000,2.9333,0.48339
2.9000,2.9667,0.495864
2.9000,3.0000,0.536719
2.9333,-3.0000,0.23078
2.9333,-2.9667,0.243254
2.9333,-2.9333,0.239356
2.9333,-2.9000,0.240136
2.9333,-2.8667,0.238576
2.9333,-2.8333,0.23078
2.9333,-2.8000,0.220176
2.9333,-2.7667,0.222983
2.9333,-2.7333,0.240136
2.9333,-2.7000,0.265085
2.9333,-2.6667,0.310305
2.9333,-2.6333,0.308746
2.9333,-2.6000,0.292373
2.9333,-2.5667,0.273661
2.9333,-2.5333,0.281458
2.9333,-2.5000,0.307966
2.9333,-2.4667,0.328237
2.9333,-2.4333,0.352407
2.9333,-2.4000,0.366908
2.9333,-2.3667,0.341492
2.9333,-2.3333,0.328237
2.9333,-2.3000,0.32122
2.9333,-2.2667,0.300169
2.9333,-2.2333,0.294712
2.9333,-2.2000,0.296271
2.9333,-2.1667,0.310305
2.9333,-2.1333,0.346949
2.9333,-2.1000,0.336814
2.9333,-2.0667,0.355058
2.9333,-2.0333,0.384685
2.9333,-2.0000,0.401525
2.9333,-1.9667,0.421017
2.9333,-1.9333,0.454542
2.9333,-1.9000,0.458441
2.9333,-1.8667,0.477932
2.9333,-1.8333,0.47762
2.9333,-1.8000,0.48339
2.9333,-1.7667,0.484637
2.9333,-1.7333,0.478712
2.9333,-1.7000,0.478244
2.9333,-1.6667,0.516136
2.9333,-1.6333,0.523932
2.9333,-1.6000,0.554651
2.9333,-1.5667,0.622949
2.9333,-1.5333,0.685322
2.9333,-1.5000,0.686102
2.9333,-1.4667,0.672068
2.9333,-1.4333,0.750034
2.9333,-1.4000,0.789797
2.9333,-1.3667,0.888814
2.9333,-1.3333,0.843593
2.9333,-1.3000,0.82878
2.9333,-1.2667,0.857627
2.9333,-1.2333,0.871661
2.9333,-1.2000,0.909864
2.9333,-1.1667,1.02603
2.9333,-1.1333,0.994847
2.9333,-1.1000,1.03617
2.9333,-1.0667,1.07094
2.9333,-1.0333,1.11881
2.9333,-1.0000,1.15234
